# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Jul 27 20:44:35 2026
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
#
pl_name,sy_snum,sy_pnum,discoverymethod,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,sy_dist,sy_disterr1,sy_disterr2
HD 125595 b,1,1,Radial Velocity,9.67370000000,0.00390000000,-0.00390000000,0,0.0800000000,0.0000000000,0.0000000000,0,,,,,3531.07360177,,,1,0.000000,,,0,37.7085,0.1030,-0.1030,0,687.97,33.66,-33.66,0,4691.00,166.00,-166.00,0,0.740000,0.050000,-0.050000,0,0.290000,0.250000,-0.250000,0,28.19890000,0.06110000,-0.06090000
HD 125612 b,2,3,Radial Velocity,557.69994000000,0.68131000000,-0.69344000000,0,1.3490000000,0.0540000000,-0.0590000000,0,13.20000000,,,0,945.22168242,77.86795971,-81.99972901,0,0.446000,0.011000,-0.011000,0,0.6309,0.1019,-0.1019,0,253.38,5.86,-5.86,0,5900.00,18.00,-18.00,0,1.070000,0.020000,-0.020000,0,1.050000,0.131000,-0.131000,0,57.62070000,0.16440000,-0.16350000
HD 125612 c,2,3,Radial Velocity,4.15466000000,0.00043000000,-0.00040000000,0,0.0510000000,0.0020000000,-0.0020000000,0,4.07000000,,,0,15.57359194,2.54262726,-2.86045566,0,0.149000,0.141000,-0.093000,0,441.4278,70.1277,-70.1277,0,1303.14,28.58,-28.58,0,5900.00,18.00,-18.00,0,1.070000,0.020000,-0.020000,0,1.050000,0.131000,-0.131000,0,57.62070000,0.16440000,-0.16350000
HD 125612 d,2,3,Radial Velocity,2822.72698000000,15.02596000000,-15.41723000000,0,3.9820000000,0.1590000000,-0.1740000000,0,12.70000000,,,0,2281.37230545,296.21607532,-141.43364112,0,0.115000,0.012000,-0.012000,0,0.0724,0.0117,-0.0117,0,147.48,3.41,-3.41,0,5900.00,18.00,-18.00,0,1.070000,0.020000,-0.020000,0,1.050000,0.131000,-0.131000,0,57.62070000,0.16440000,-0.16350000
HD 126105 b,1,1,Radial Velocity,524.00000000000,2.90000000000,-2.90000000000,0,1.3600000000,0.0500000000,-0.0600000000,0,13.50000000,,,0,530.77343969,60.38739733,-54.03082919,0,0.103000,0.083000,-0.069000,0,4.8659,0.4491,-0.4491,0,413.60,9.57,-9.57,0,4875.00,45.00,-40.00,0,4.210000,0.060000,-0.060000,0,1.200000,0.140000,-0.210000,0,82.88110000,0.33100000,-0.32840000
HD 12648 b,1,1,Radial Velocity,133.60001000000,0.50000000000,-0.50000000000,0,0.5400000000,0.0200000000,-0.0200000000,0,13.40000000,,,0,622.94680000,69.92260000,-69.92260000,0,0.040000,0.080000,-0.080000,0,194.0796,14.4701,-14.4701,0,1053.23,30.15,-30.15,0,4835.00,7.00,-7.00,0,11.020000,0.480000,-0.480000,0,0.670000,0.070000,-0.070000,0,182.19200000,0.95100000,-0.94100000
HD 126525 b,1,1,Radial Velocity,960.41000000000,6.19000000000,-6.33000000000,0,1.8370000000,0.0100000000,-0.0100000000,0,10.30000000,,,0,75.32571000,0.63566000,-0.63566000,0,0.035000,0.039000,-0.024000,0,0.2701,0.0030,-0.0030,0,198.47,3.12,-3.12,0,5638.00,13.00,-13.00,0,0.979000,0.030000,-0.030000,0,0.897000,0.010000,-0.010000,0,37.65060000,0.06650000,-0.06630000
HD 12661 b,1,2,Radial Velocity,262.70862000000,0.08300000000,-0.08300000000,0,0.8400000000,0.0200000000,-0.0200000000,0,13.30000000,,,0,772.32690000,44.49620000,-44.49620000,0,0.380000,0.010000,-0.010000,0,1.9237,0.1021,-0.1021,0,325.35,5.05,-5.05,0,5645.00,31.00,-31.00,0,1.200000,0.020000,-0.020000,0,1.200000,0.100000,-0.100000,0,37.84780000,0.06330000,-0.06300000
HD 12661 c,1,2,Radial Velocity,1708.00000000000,14.00000000000,-14.00000000000,0,2.8145000000,0.0238000000,-0.0238000000,0,13.20000000,,,0,899.45439181,260.61929374,-212.94503269,0,0.031000,0.022000,-0.022000,0,0.1459,0.0213,-0.0213,0,174.06,6.66,-6.66,0,5748.00,70.00,-70.00,0,1.110000,0.080000,-0.080000,0,1.020000,0.020000,-0.020000,0,37.84780000,0.06330000,-0.06300000
HD 126614 b,3,1,Radial Velocity,1257.25303000000,5.95652000000,-6.18760000000,0,2.2490000000,0.0880000000,-0.0960000000,0,12.70000000,,,0,107.74382997,64.83699503,-6.03873973,0,0.548000,0.063000,-0.062000,0,0.2392,0.0426,-0.0426,0,209.54,4.99,-4.99,0,5568.00,23.00,-23.00,0,1.369794,0.031487,-0.031487,0,0.960000,0.117000,-0.117000,0,73.09610000,0.24530000,-0.24360000
HD 127195 b,1,2,Radial Velocity,534.50000000000,2.85000000000,-2.92000000000,0,,,,,14.00000000,,,0,212.94503269,6.35656814,-6.35656814,0,0.040000,0.050000,-0.030000,0,,,,,,,,,4981.00,26.00,-26.00,0,4.160000,0.060000,-0.060000,0,1.340000,0.060000,-0.060000,0,84.71670000,0.57380000,-0.57380000
HD 127195 c,1,2,Radial Velocity,836.99000000000,9.35000000000,-9.67000000000,0,,,,,14.10000000,,,0,206.58846455,6.35656814,-6.35656814,0,0.050000,0.050000,-0.040000,0,,,,,,,,,4981.00,26.00,-26.00,0,4.160000,0.060000,-0.060000,0,1.340000,0.060000,-0.060000,0,84.71670000,0.57380000,-0.57380000
HD 127506 b,1,1,Radial Velocity,65.78395000000,0.34360000000,-0.25547000000,0,0.2870000000,0.0110000000,-0.0110000000,0,5.67000000,,,0,27.33324300,5.08525451,-7.94571018,0,0.240000,0.156000,-0.150000,0,2.6404,0.2444,-0.2444,0,354.80,20.61,-20.61,0,4595.32,121.68,-167.13,0,0.735766,0.079308,-0.052954,0,0.730000,0.083000,-0.083000,0,22.52790000,0.01890000,-0.01900000
HD 128311 b,1,2,Radial Velocity,453.01900000000,0.40400000000,-0.40400000000,0,1.0840000000,0.0060000000,-0.0060000000,0,13.50000000,,,0,562.24127000,7.31009000,-7.31009000,0,0.303000,0.011000,-0.011000,0,0.2620,0.0029,-0.0029,0,200.47,3.23,-3.23,0,4965.00,44.00,-44.00,0,0.760000,0.020000,-0.020000,0,0.828000,0.008000,-0.012000,0,16.32920000,0.01990000,-0.01980000
HD 128311 c,1,2,Radial Velocity,921.53800000000,1.15000000000,-1.15000000000,0,1.7400000000,0.0100000000,-0.0100000000,0,13.00000000,,,0,1204.25787000,293.67492000,-137.30256000,0,0.159000,0.006000,-0.006000,0,0.1017,0.0012,-0.0012,0,158.23,2.55,-2.55,0,4965.00,44.00,-44.00,0,0.760000,0.020000,-0.020000,0,0.828000,0.008000,-0.012000,0,16.32920000,0.01990000,-0.01980000
HD 128356 b,1,1,Radial Velocity,298.20000000000,1.60000000000,-1.60000000000,0,0.8700000000,0.0300000000,-0.0300000000,0,13.90000000,,,0,282.86870000,22.24810000,-22.24810000,0,0.570000,0.080000,-0.080000,0,0.4756,0.0354,-0.0354,0,232.36,6.80,-6.80,0,4875.00,100.00,-100.00,0,0.850000,0.020000,-0.020000,0,0.650000,0.050000,-0.050000,0,26.15480000,0.04460000,-0.04450000
HD 128717 b,1,1,Astrometry,3420.00000000000,20.00000000000,-20.00000000000,0,4.8500000000,0.0200000000,-0.0100000000,0,12.10000000,,,0,6293.00245860,158.91420350,-158.91420350,0,0.850000,0.002000,-0.002000,0,0.0892,0.0030,-0.0030,0,151.90,1.77,-1.77,0,6210.00,40.00,-40.00,0,1.248000,0.024000,-0.024000,0,1.212000,0.058000,-0.068000,0,73.63600000,0.16890000,-0.16800000
HD 129445 b,1,1,Radial Velocity,1840.00000000000,55.00000000000,-55.00000000000,0,2.9000000000,0.2000000000,-0.2000000000,0,13.30000000,,,0,797.74930157,349.61124770,-171.62733978,0,0.700000,0.100000,-0.100000,0,0.1462,0.0202,-0.0202,0,173.36,6.17,-6.17,0,5646.00,42.00,-42.00,0,1.175816,0.014396,-0.008623,0,0.990000,,,0,67.43860000,0.16090000,-0.16010000
HD 130322 b,1,1,Radial Velocity,10.70871000000,0.00018000000,-0.00018000000,0,0.0925000000,,,0,13.70000000,,,0,365.49000000,,,0,0.029000,0.016000,-0.016000,0,67.9633,,,0,720.00,,,0,5387.00,44.00,-44.00,0,0.850000,0.040000,-0.040000,0,0.920000,0.030000,-0.030000,0,31.87660000,0.07290000,-0.07270000
HD 131496 b,1,1,Radial Velocity,896.00000000000,16.00000000000,-16.00000000000,0,2.0100000000,0.1200000000,-0.1200000000,0,13.40000000,,,0,572.09400000,31.78300000,-31.78300000,0,0.181000,0.060000,-0.060000,0,2.4257,0.3150,-0.3150,0,347.30,,,0,4846.00,,,0,4.440000,,,0,1.340000,,,0,131.84900000,1.15300000,-1.15300000
HD 13167 b,1,1,Radial Velocity,2613.00000000000,17.00000000000,-17.00000000000,0,4.1000000000,0.3400000000,-0.3400000000,0,13.10000000,,,0,1052.01730000,50.85280000,-50.85280000,0,0.563000,0.033000,-0.033000,0,0.5428,0.0902,-0.0902,0,208.79,,,0,5671.00,,,0,2.390000,,,0,1.350000,,,0,148.93400000,1.09200000,-1.07600000
HD 13189 b,1,1,Radial Velocity,471.60001000000,6.00000000000,-6.00000000000,0,1.2500000000,0.0800000000,-0.0800000000,0,12.40000000,,,0,3480.23850000,928.06360000,-928.06360000,0,0.270000,0.060000,-0.060000,0,277.0528,37.2326,-37.2326,0,1115.98,79.35,-79.35,0,4175.00,33.00,-33.00,0,38.410000,4.840000,-4.840000,0,2.240000,0.880000,-0.880000,0,497.82300000,15.51700000,-15.51700000
HD 132406 b,1,1,Radial Velocity,908.00000000000,16.00000000000,-16.00000000000,0,1.9800000000,0.0600000000,-0.0600000000,0,12.80000000,,,0,1887.90073758,206.58846455,-187.51876013,0,0.250000,0.063000,-0.075000,0,0.4641,0.0308,-0.0308,0,228.73,4.95,-4.95,0,5766.00,23.00,-23.00,0,1.340000,0.040000,-0.040000,0,0.973000,0.040000,-0.040000,0,70.78320000,0.13870000,-0.13810000
HD 132563 b,3,1,Radial Velocity,1544.00000000000,34.00000000000,-34.00000000000,0,2.6200000000,0.0400000000,-0.0400000000,0,13.60000000,,,0,473.54700000,28.60350000,-28.60350000,0,0.220000,0.090000,-0.090000,0,0.3447,0.0168,-0.0168,0,213.27,6.61,-6.61,0,6289.00,128.13,-128.13,0,1.295770,0.070685,-0.043737,0,1.231000,0.217010,-0.152453,0,105.15500000,0.28200000,-0.28200000
HD 133131 A b,2,3,Radial Velocity,649.00000000000,3.00000000000,-3.00000000000,0,1.4400000000,0.0050000000,-0.0050000000,0,13.60000000,,,0,451.31860000,12.71320000,-12.71320000,0,0.330000,0.030000,-0.030000,0,0.4642,0.0037,-0.0037,0,227.72,5.41,-5.41,0,5799.00,19.00,-19.00,0,0.955014,0.037412,-0.052146,0,0.950000,,,0,51.47360000,0.14910000,-0.14830000
HD 133131 A c,2,3,Radial Velocity,3568.00000000000,1084.00000000000,-1084.00000000000,0,4.4900000000,0.9200000000,-0.9200000000,0,14.30000000,,,0,133.48860000,47.67450000,-47.67450000,0,0.490000,0.220000,-0.220000,0,0.0477,0.0196,-0.0196,0,128.96,13.56,-13.56,0,5799.00,19.00,-19.00,0,0.955014,0.037412,-0.052146,0,0.950000,,,0,51.47360000,0.14910000,-0.14830000
HD 133131 B b,2,3,Radial Velocity,5769.00000000000,831.00000000000,-831.00000000000,0,6.1500000000,0.5900000000,-0.5900000000,0,13.30000000,,,0,794.57500000,15.89150000,-15.89150000,0,0.610000,0.040000,-0.040000,0,0.0259,0.0050,-0.0050,0,112.28,5.95,-5.95,0,5805.00,15.00,-15.00,0,0.989538,0.054364,-0.034199,0,0.930000,,,0,51.29930000,0.16840000,-0.16730000
HD 134060 b,1,2,Radial Velocity,3.26960000000,0.00010000000,-0.00010000000,0,0.0444000000,0.0013000000,-0.0014000000,0,3.16000000,,,0,10.10000000,0.79000000,-0.75000000,0,0.450000,0.040000,-0.040000,0,730.4602,45.5639,-45.5639,0,1473.18,24.32,-24.32,0,5966.00,14.00,-14.00,0,1.164285,0.009495,-0.018391,0,1.095000,,,0,24.01250000,0.02040000,-0.02030000
HD 134060 c,1,2,Radial Velocity,1291.56460000000,48.03330000000,-44.21970000000,0,2.3928000000,0.0929000000,-0.0951000000,0,5.91000000,,,0,29.29000000,4.43000000,-4.24000000,0,0.110000,0.130000,-0.070000,0,0.2515,0.0201,-0.0201,0,200.67,4.15,-4.15,0,5966.00,14.00,-14.00,0,1.164285,0.009495,-0.018391,0,1.095000,,,0,24.01250000,0.02040000,-0.02030000
HD 134606 b,1,5,Radial Velocity,12.08900000000,0.00160000000,-0.00150000000,0,0.1046000000,0.0023000000,-0.0024000000,0,2.97000000,,,0,9.09000000,0.64000000,-0.63000000,0,0.092000,0.054000,-0.053000,0,106.1131,7.2316,-7.2316,0,894.63,22.34,-22.34,0,5576.00,86.00,-85.00,0,1.158000,0.039000,-0.036000,0,1.046000,0.070000,-0.059000,0,26.79090000,0.02040000,-0.02050000
HD 134606 c,1,5,Radial Velocity,58.88300000000,0.04100000000,-0.03900000000,0,0.3007000000,0.0066000000,-0.0069000000,0,3.37000000,,,0,11.31000000,1.00000000,-0.99000000,0,0.055000,0.062000,-0.040000,0,12.8400,0.8747,-0.8747,0,527.65,13.17,-13.17,0,5576.00,86.00,-85.00,0,1.158000,0.039000,-0.036000,0,1.046000,0.070000,-0.059000,0,26.79090000,0.02040000,-0.02050000
HD 134606 d,1,5,Radial Velocity,966.50000000000,5.30000000000,-6.90000000000,0,1.9410000000,0.0430000000,-0.0460000000,0,7.59000000,,,0,44.80000000,2.90000000,-2.90000000,0,0.092000,0.045000,-0.045000,0,0.3082,0.0212,-0.0212,0,207.68,5.21,-5.21,0,5576.00,86.00,-85.00,0,1.158000,0.039000,-0.036000,0,1.046000,0.070000,-0.059000,0,26.79090000,0.02040000,-0.02050000
HD 134606 e,1,5,Radial Velocity,4.32030000000,0.00051000000,-0.00047000000,0,0.0527000000,0.0011000000,-0.0012000000,0,1.33000000,,,0,2.34000000,0.35000000,-0.34000000,0,0.200000,0.140000,-0.130000,0,418.0334,28.1365,-28.1365,0,1260.39,31.29,-31.29,0,5576.00,86.00,-85.00,0,1.158000,0.039000,-0.036000,0,1.046000,0.070000,-0.059000,0,26.79090000,0.02040000,-0.02050000
HD 134606 f,1,5,Radial Velocity,26.91500000000,0.01600000000,-0.01600000000,0,0.1784000000,0.0039000000,-0.0041000000,0,2.24000000,,,0,5.63000000,0.72000000,-0.69000000,0,0.081000,0.100000,-0.059000,0,36.4790,2.4839,-2.4839,0,685.04,17.10,-17.10,0,5576.00,86.00,-85.00,0,1.158000,0.039000,-0.036000,0,1.046000,0.070000,-0.059000,0,26.79090000,0.02040000,-0.02050000
HD 134987 b,1,2,Radial Velocity,258.17999000000,0.07000000000,-0.07000000000,0,0.8100000000,0.0200000000,-0.0200000000,0,13.50000000,,,0,511.70630000,22.24810000,-22.24810000,0,0.230000,0.000000,0.000000,0,2.7435,0.2531,-0.2531,0,339.45,6.00,-6.00,0,5736.00,17.00,-17.00,0,1.220000,0.030000,-0.030000,0,1.100000,0.070000,-0.070000,0,26.18040000,0.05160000,-0.05150000
HD 134987 c,1,2,Radial Velocity,5000.00000000000,400.00000000000,-400.00000000000,0,5.8000000000,0.5000000000,-0.5000000000,0,13.90000000,,,0,260.00000000,10.00000000,-10.00000000,0,0.120000,0.020000,-0.020000,0,0.0535,0.0101,-0.0101,0,125.03,5.86,-5.86,0,5585.00,50.00,-50.00,0,1.250000,0.040000,-0.040000,0,1.100000,0.070000,-0.040000,0,26.18040000,0.05160000,-0.05150000
HD 135344 A b,2,1,Imaging,,,,,16.5000000000,2.8000000000,-2.0000000000,0,16.25302201,0.67253884,-0.33626942,0,3178.28407000,444.95976980,-603.87397330,0,0.500000,0.200000,-0.200000,0,0.0610,0.0178,-0.0178,0,1585.00,82.00,-73.00,0,9540.00,100.00,-100.00,0,1.500000,0.010000,-0.010000,0,2.320000,0.319645,-0.340902,0,141.59500000,1.83900000,-1.79300000
HD 135625 b,1,1,Radial Velocity,4055.00000000000,45.00000000000,-44.00000000000,0,5.4000000000,0.1000000000,-0.1000000000,0,13.30000000,,,0,731.00533610,254.26272560,-95.34852210,0,0.160000,0.040000,-0.030000,0,0.0758,0.0036,-0.0036,0,146.04,4.23,-4.23,0,6040.64,127.25,-91.52,0,1.357430,0.049349,-0.062722,0,1.280000,0.060000,-0.060000,0,56.51800000,0.11660000,-0.11600000
HD 135694 b,1,1,Transit,15.92347556800,0.00001974300,-0.00002041600,0,0.1246950000,0.0048200000,-0.0052260000,0,2.85700000,0.22700000,-0.20600000,0,6.10000000,1.80000000,-1.80000000,0,0.000000,,,0,71.8000,11.1800,-9.6000,0,750.83,12.81,-12.41,0,5712.00,106.00,-106.00,0,1.080000,0.050000,-0.050000,0,1.020000,0.120000,-0.120000,0,73.87130000,0.14390000,-0.14340000
HD 135872 b,1,1,Radial Velocity,2422.32597000000,571.78773000000,-231.95308000000,0,4.1720000000,0.6250000000,-0.2800000000,0,12.80000000,,,0,1744.56012602,458.62639130,-31.14718389,0,0.164000,0.075000,-0.064000,0,0.4969,,,0,233.64,,,0,4992.00,25.00,-25.00,0,3.930380,,,0,1.646000,0.095000,-0.095000,0,82.42510000,0.30220000,-0.30220000
HD 136118 b,1,1,Radial Velocity,1187.59765000000,2.22732000000,-2.38111000000,0,2.3270000000,0.1000000000,-0.1100000000,0,12.30000000,,,0,4164.18778851,428.75052104,-402.05293485,0,0.344000,0.014000,-0.014000,0,0.6840,0.0656,-0.0656,0,249.62,8.82,-8.82,0,6097.00,44.00,-44.00,0,1.677540,0.073353,-0.102728,0,1.180000,0.159000,-0.159000,0,51.43590000,0.19840000,-0.19690000
HD 136352 b,1,3,Radial Velocity,11.57797000000,0.00008000000,-0.00013000000,0,0.0964000000,0.0028000000,-0.0028000000,0,1.66400000,0.04300000,-0.04300000,0,4.72000000,0.42000000,-0.42000000,0,0.000000,,,0,111.6000,7.3000,-6.8000,0,905.00,14.00,-14.00,0,5664.00,61.00,-61.00,0,1.058000,0.019000,-0.019000,0,0.870000,0.040000,-0.040000,0,14.68200000,0.01990000,-0.01980000
HD 136352 c,1,3,Radial Velocity,27.59221000000,0.00011000000,-0.00011000000,0,0.1721000000,0.0050000000,-0.0050000000,0,2.91600000,0.07500000,-0.07300000,0,11.24000000,0.65000000,-0.63000000,0,0.000000,,,0,35.1000,2.3000,-2.1000,0,677.00,11.00,-11.00,0,5664.00,61.00,-61.00,0,1.058000,0.019000,-0.019000,0,0.870000,0.040000,-0.040000,0,14.68200000,0.01990000,-0.01980000
HD 136352 d,1,3,Radial Velocity,107.24500000000,0.05000000000,-0.05000000000,0,0.4250000000,0.0120000000,-0.0120000000,0,2.56200000,0.08800000,-0.07900000,0,8.82000000,0.93000000,-0.92000000,0,0.000000,,,0,5.7400,0.3800,-0.3500,0,431.00,7.00,-7.00,0,5664.00,61.00,-61.00,0,1.058000,0.019000,-0.019000,0,0.870000,0.040000,-0.040000,0,14.68200000,0.01990000,-0.01980000
HD 136418 b,1,1,Radial Velocity,464.29999000000,3.20000000000,-3.20000000000,0,1.2900000000,0.0300000000,-0.0300000000,0,13.30000000,,,0,680.15620000,47.67450000,-47.67450000,0,0.250000,0.040000,-0.040000,0,4.0863,0.3560,-0.3560,0,411.81,7.30,-7.30,0,4989.00,10.00,-10.00,0,3.780000,0.100000,-0.100000,0,1.480000,0.120000,-0.120000,0,105.16800000,0.31100000,-0.31000000
HD 136925 b,1,1,Radial Velocity,4540.00000000000,160.00000000000,-140.00000000000,0,5.1300000000,0.1200000000,-0.1100000000,0,13.90000000,,,0,266.97586188,24.79061575,-23.51930212,0,0.103000,0.094000,-0.070000,0,0.0518,0.0027,-0.0027,0,134.25,2.58,-2.58,0,5773.19,58.14,-58.14,0,1.193078,0.028381,-0.028381,0,0.875104,0.021614,-0.021614,0,47.87400000,0.24480000,-0.24230000
HD 13724 c,1,1,Radial Velocity,142.22895000000,0.58279000000,-0.17514000000,0,0.5340000000,0.0100000000,-0.0100000000,0,8.18000000,,,0,50.85254512,7.94571018,-6.67439655,0,0.651000,0.078000,-0.092000,0,3.9773,0.1844,-0.1844,0,393.06,14.81,-14.81,0,5835.31,205.39,-81.31,0,1.041980,0.064315,-0.048248,0,1.004000,0.055000,-0.055000,0,43.46500000,0.05280000,-0.05270000
HD 137388 b,1,1,Radial Velocity,330.00000000000,3.00000000000,-3.00000000000,0,0.8900000000,0.0200000000,-0.0200000000,0,9.32000000,,,0,63.56600000,6.35660000,-6.35660000,0,0.360000,0.120000,-0.120000,0,0.5807,,,0,248.42,3.42,-3.42,0,5181.00,29.00,-29.00,0,0.880000,0.010000,-0.010000,0,0.680000,0.050000,-0.050000,0,40.48410000,0.05400000,-0.05400000
HD 137496 b,1,2,Transit,1.62116000000,0.00007910000,-0.00008060000,0,0.0273200000,0.0001900000,-0.0001900000,0,1.31000000,0.06000000,-0.05000000,0,4.04000000,0.55000000,-0.55000000,0,0.000000,,,0,3114.3366,180.6762,-180.6762,0,2130.00,30.00,-29.00,0,5799.00,61.00,-61.00,0,1.590000,0.030000,-0.030000,0,1.040000,0.020000,-0.020000,0,155.31700000,1.73900000,-1.70200000
HD 137496 c,1,2,Radial Velocity,479.90000000000,1.10000000000,-1.00000000000,0,1.2163000000,0.0087000000,-0.0088000000,0,12.60000000,,,0,2434.56559762,34.96112477,-34.96112477,0,0.477000,0.004000,-0.004000,0,1.5713,0.0913,-0.0913,0,370.00,5.00,-5.00,0,5799.00,61.00,-61.00,0,1.590000,0.030000,-0.030000,0,1.040000,0.020000,-0.020000,0,155.31700000,1.73900000,-1.70200000
HD 13808 b,1,2,Radial Velocity,14.18150000000,0.00150000000,-0.00150000000,0,0.1051900000,0.0009300000,-0.0011000000,0,3.35000000,,,0,11.20000000,1.20000000,-0.66000000,0,0.071000,0.027000,-0.047000,0,33.2278,0.6430,-0.6430,0,661.56,11.03,-11.03,0,5035.00,50.00,-50.00,0,0.781000,0.017000,-0.022000,0,0.771000,0.022000,-0.022000,0,28.23050000,0.02570000,-0.02580000
HD 13808 c,1,2,Radial Velocity,53.75300000000,0.05000000000,-0.08200000000,0,0.2554000000,0.0028000000,-0.0023000000,0,3.13000000,,,0,9.96000000,1.80000000,-0.96000000,0,0.156000,0.050000,-0.061000,0,5.6365,0.1128,-0.1128,0,424.57,7.10,-7.10,0,5035.00,50.00,-50.00,0,0.781000,0.017000,-0.022000,0,0.771000,0.022000,-0.022000,0,28.23050000,0.02570000,-0.02580000
HD 13908 b,1,2,Radial Velocity,19.38200000000,0.00600000000,-0.00600000000,0,0.1540000000,0.0025000000,-0.0025000000,0,13.90000000,,,0,274.91000000,11.12000000,-11.12000000,0,0.020000,0.018000,-0.018000,0,168.6392,,,0,993.25,32.55,-32.55,0,6255.00,66.00,-66.00,0,1.670000,0.100000,-0.100000,0,1.290000,0.040000,-0.040000,0,79.55150000,0.21960000,-0.21850000
HD 13908 c,1,2,Radial Velocity,931.00000000000,17.00000000000,-17.00000000000,0,2.0300000000,0.0400000000,-0.0400000000,0,12.80000000,,,0,1630.40000000,79.45000000,-79.45000000,0,0.120000,0.020000,-0.020000,0,0.9705,,,0,273.57,9.09,-9.09,0,6255.00,66.00,-66.00,0,1.670000,0.100000,-0.100000,0,1.290000,0.040000,-0.040000,0,79.55150000,0.21960000,-0.21850000
HD 13931 b,1,1,Radial Velocity,4218.00000000000,390.00000000000,-390.00000000000,0,5.1500000000,0.3300000000,-0.3300000000,0,13.20000000,,,0,889.91953960,257.44100967,-203.41018048,0,0.020000,0.040000,-0.040000,0,0.0592,0.0092,-0.0092,0,139.38,4.64,-4.64,0,5867.00,25.00,-25.00,0,1.250000,0.020000,-0.020000,0,1.300000,0.130000,-0.130000,0,47.39630000,0.14460000,-0.14380000
